id,name,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18
531,∂≈¡÷,85.57,85.57,85.57,212.84,269.16,269.16,269.16,269.16,269.16,516.18,1325.02,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1350.1,1369.25,1369.25,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91,1422.91
543,’≈Ω˙‘¥,85.57,85.57,85.57,364.67,364.67,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,386.62,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,422.38,488.14,743,769.19,769.19,769.19,769.19,769.19,769.19,769.19,769.19,769.19,769.19,769.19,769.19,793.55,818.02,949.85,972.18,972.18,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1028.72,1071.96,1117.01,1117.01,1117.01,1117.01,1117.01,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33,1153.33
582,‘¯Ω°,85.57,85.57,85.57,432.92,816.49,821.37,821.37,821.37,860.89,881.17,891.73,891.73,916.93,916.93,916.93,973.73,980.5,1027.38,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92,1074.92
597,√´’¡Œƒ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,112.56,138.01,189.58,336.16,385.68,534.38,1337.22,1367.13,1367.13,1390.97,1419.79,1729.01,1759.14,1796.15,1796.15,1796.15,1823,1836.5,1886.95,1886.95,1933.3,1933.3,1938.85,1940.26,1945.78,1967.3,1976.42,1976.42,2018.78,2021.53,2058.69,2065.42,2073.68,2079.25,2080.83,2081.99,2094.56,2116.44,2116.44,2116.44,2147.99,2151.69,2176.74,2196.68,2213.35,2242.32,2251.68,2276.92,2276.92,2276.92,2280.42,2280.42,2283.24,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78,2285.78
601,∫˙œË,130.61,130.61,130.61,140.96,209.07,369.55,840.14,895.17,972,972,972,1009.85,1218.82,1218.82,1269.2,1290.42,1290.42,1367.98,1389.55,1452.76,1452.76,1452.76,1452.76,1452.76,1452.76,1507.25,1509.52,1509.52,1518.92,1518.92,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1590.78,1592.4,1592.4,1592.4,1592.4,1592.4,1592.4,1625.98,1625.98,1625.98,1625.98,1625.98,1625.98,1625.98,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48,1646.48
621,¡÷“„,85.57,85.57,85.57,110.94,110.94,110.94,110.94,222.94,266.62,266.62,266.62,290.65,712.64,714.08,729.85,729.85,729.85,1206.96,1326.11,1385.86,1398.53,1407.34,1429.27,1502.8,1523.24,1531.41,1531.41,1531.41,1531.41,1531.41,1531.41,1531.41,1531.41,1531.41,1531.41,1531.41,1537.76,1537.76,1537.76,1537.76,1537.76,1537.76,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49,1540.49
629,“¸–¿,85.57,85.57,85.57,144.5,598.2,732.57,732.57,739.62,755.4,771.7,771.7,771.7,771.7,771.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7,797.7
634,Õıµ¿∫Ï,260.17,260.17,260.17,488.47,547.78,611.21,709.95,709.95,709.95,709.95,709.95,709.95,709.95,731.15,731.15,731.15,747.45,778.03,803.83,803.83,803.83,803.83,803.83,825.74,825.74,825.74,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,852.62,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25,854.25
783,∂ıè|Ω,85.57,85.57,85.57,85.57,198.01,340.11,340.11,860.94,860.94,860.94,1336.07,1336.07,1363.8,1363.8,1363.8,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1371.15,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81,1389.81
800,¿Ó–¬,85.57,85.57,85.57,85.57,85.57,272.98,272.98,272.98,337.98,337.98,337.98,337.98,373.26,451.91,672.64,680.68,705.16,1176.49,1257.37,1278.83,1329.36,1329.36,1377.92,1436.13,1448.74,1516.08,1537.19,1561.55,1572.08,1582,1594.65,1596.66,1596.66,1596.66,1621.25,1638.4,1643.18,1643.18,1655.68,1655.68,1655.68,1655.68,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53,1656.53
807,Ã¿Ω‹øµ,85.57,85.57,85.57,85.57,85.57,788.59,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15,815.15
823,’≈Œƒ›Õ,85.57,85.57,85.57,85.57,85.57,282.39,782.26,975.19,975.19,975.19,1011.15,1078.98,1078.98,1078.98,1150.14,1205.77,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1218.63,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11,1235.11
882,—Ó∫Ë˚d,85.57,85.57,85.57,85.57,85.57,382.56,382.56,829.32,929.19,997.59,1284.59,1284.59,1318.48,1324.7,1361.89,1490.39,1490.39,1490.39,1513.05,1513.05,1513.05,1513.05,1513.05,1518.67,1518.67,1526.67,1526.67,1526.67,1526.67,1526.67,1526.67,1536.23,1536.23,1536.23,1536.23,1536.23,1536.23,1546.57,1546.57,1546.57,1560.96,1560.96,1604.77,1622.78,1635.59,1635.59,1635.59,1635.59,1635.59,1635.59,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38,1640.38
916,–ÌΩ®”Ó,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,137.92,187.63,263.89,1418.46,1492.96,1526.04,1526.04,1646.09,1661.99,1687.09,1712.73,1713.24,1713.24,1725.59,1746.03,1746.21,1775.83,1775.83,1775.83,1775.83,1784.46,1784.46,1784.46,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27,1798.27
1003,Õı™,85.57,85.57,85.57,85.57,85.57,85.57,85.57,744.86,744.86,744.86,744.86,744.86,863.24,863.24,863.24,863.24,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28,1367.28
1026,ª∆ˆ™,85.57,85.57,85.57,85.57,85.57,85.57,85.57,126.92,332.44,332.44,738.2,738.2,738.2,738.2,738.2,738.2,738.2,780.39,857.14,1447.38,1582.35,1656.74,1661.99,1661.99,1668.83,1678.69,1706.18,1806.06,1845.09,1869.36,1875.91,1876.57,1922.2,1960.62,1971.96,1971.96,1971.96,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79,1977.79
1136,π»”Í,245.97,245.97,245.97,245.97,245.97,245.97,245.97,245.97,245.97,245.97,270.63,307.52,593.03,593.03,593.03,642.05,844.85,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.47,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6,857.6
1154,¬•º—Ûﬁ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,1096.19,1096.19,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58,1119.58
1182,ÕÙ‘™≤©,211.62,211.62,211.62,211.62,211.62,211.62,211.62,211.62,239.76,320.16,320.16,320.16,848.06,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69,868.69
1218,À’œ˛¿Ÿ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,337.4,591.35,591.35,654.15,680.8,741.86,762.02,804.62,839.3,951.54,1028.03,1418.76,1549.53,1549.53,1586.25,1586.25,1586.25,1586.25,1586.25,1657.72,1657.72,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1737.12,1760.19,1760.19,1760.19,1762.89,1762.89,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21,1786.21
